====================================================================================================
性能分析报告: Module3
生成时间: 2026-01-05 23:48:43
====================================================================================================

【按累积时间排序 - 前30个最耗时函数】
----------------------------------------------------------------------------------------------------
         24051732 function calls (23150131 primitive calls) in 19.087 seconds

   Ordered by: cumulative time
   List reduced from 1893 to 30 due to restriction <30>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   289752    0.068    0.000    0.105    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\pandas\core\indexes\range.py:999(__len__)
245389/245199    0.043    0.000    0.044    0.000 {built-in method builtins.hash}
   239349    0.054    0.000    0.083    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\openpyxl\descriptors\base.py:233(__get__)
   216641    0.060    0.000    0.140    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\pandas\core\series.py:734(name)
   209094    0.068    0.000    0.106    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\pandas\core\dtypes\inference.py:334(is_hashable)
   196579    0.026    0.000    0.026    0.000 {built-in method builtins.issubclass}
   195274    0.050    0.000    0.095    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\pandas\core\dtypes\common.py:1590(<genexpr>)
   181400    0.085    0.000    0.402    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\pandas\core\dtypes\missing.py:184(_isna)
   181400    0.046    0.000    0.448    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\pandas\core\dtypes\missing.py:101(isna)
   161225    0.126    0.000    0.186    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\openpyxl\descriptors\base.py:39(__set__)
   159851    0.019    0.000    0.019    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\openpyxl\descriptors\sequence.py:27(<genexpr>)
   159662    0.232    0.000    0.299    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\openpyxl\descriptors\sequence.py:24(__set__)
   142460    0.030    0.000    0.030    0.000 {method 'append' of 'list' objects}
   138671    0.040    0.000    0.137    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\pandas\core\indexes\base.py:7593(ensure_index)
134707/134328    0.190    0.000    0.629    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\pandas\core\generic.py:6301(__setattr__)
   134226    0.336    0.000    2.155    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\openpyxl\worksheet\_reader.py:189(parse_cell)
   134226    0.121    0.000    0.121    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\openpyxl\utils\cell.py:206(coordinate_to_tuple)




【按总时间排序 - 前30个纯执行时间最长函数】
----------------------------------------------------------------------------------------------------
         24051732 function calls (23150131 primitive calls) in 19.087 seconds

   Ordered by: internal time
   List reduced from 1893 to 30 due to restriction <30>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
16772/16603    3.927    0.000    3.951    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\pandas\core\ops\array_ops.py:113(comp_method_OBJECT_ARRAY)
4673320/4597809    0.762    0.000    1.158    0.000 {built-in method builtins.isinstance}
59851/53728    0.473    0.000    3.162    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\pandas\core\series.py:389(__init__)
72458/70946    0.382    0.000    0.379    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\pandas\core\arrays\datetimes.py:645(__iter__)
   134226    0.336    0.000    2.155    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\openpyxl\worksheet\_reader.py:189(parse_cell)
79940/79802    0.271    0.000    1.271    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\openpyxl\descriptors\serialisable.py:46(from_tree)
1229206/837156    0.257    0.000    0.363    0.000 {built-in method builtins.len}
    63318    0.241    0.000    0.340    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\pandas\core\generic.py:6236(__finalize__)
   159662    0.232    0.000    0.299    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\openpyxl\descriptors\sequence.py:24(__set__)
56565/56164    0.228    0.000    0.626    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\pandas\core\construction.py:517(sanitize_array)
56028/22217    0.199    0.000    0.081    0.000 {method 'reduce' of 'numpy.ufunc' objects}
134707/134328    0.190    0.000    0.629    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\pandas\core\generic.py:6301(__setattr__)
1287922/1285254    0.186    0.000    0.192    0.000 {built-in method builtins.getattr}
34560/32488    0.184    0.000    0.492    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\pandas\core\array_algos\take.py:120(_take_nd_ndarray)
48804/48799    0.179    0.000    0.215    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\pandas\core\dtypes\cast.py:550(maybe_promote)
      432    0.176    0.000    0.176    0.000 {method 'feed' of 'xml.etree.ElementTree.XMLParser' objects}
502673/500561    0.166    0.000    0.381    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\pandas\core\dtypes\generic.py:42(_instancecheck)
    85359    0.165    0.000    0.203    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\pandas\core\generic.py:278(__init__)
   375201    0.165    0.000    0.254    0.000 C:\Python313\Lib\xml\etree\ElementTree.py:1309(read_events)
53661/53615    0.145    0.000    0.445    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\pandas\core\internals\managers.py:1863(from_array)
502673/500757    0.144    0.000    0.208    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\pandas\core\dtypes\generic.py:37(_check)
    26496    0.141    0.000    3.086    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\openpyxl\worksheet\_reader.py:125(parse)
37779/37287    0.137    0.000    2.551    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\pandas\core\series.py:6201(_construct_result)
      427    0.129    0.000    0.305    0.001 C:\Python313\Lib\xml\etree\ElementTree.py:1285(feed)
   161225    0.126    0.000    0.186    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\openpyxl\descriptors\base.py:39(__set__)
   134226    0.121    0.000    0.121    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\openpyxl\utils\cell.py:206(coordinate_to_tuple)
    26493    0.118    0.000    0.183    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\openpyxl\worksheet\_read_only.py:105(_get_row)
    79770    0.114    0.000    0.768    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\openpyxl\cell\text.py:161(__init__)
    79770    0.113    0.000    0.226    0.000 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\openpyxl\cell\text.py:173(content)
33155/1284    0.112    0.000   10.743    0.008 C:\Users\25936\Desktop\test\chainsight\.venv\Lib\site-packages\pandas\core\frame.py:4062(__getitem__)


